headline,label,compound
Wuchang Hospital President Liu Zhiming died of new crown pneumonia]  [Wife crying and say goodbye] #Wuhan#China#Coronaviruschina#WuhanVirus#WuhanOutbreak pic.twitter.com/AFF1WldpJ4,-1,-0.7717
Evil #HKGov once again betrays #HongKong people. The assigned plane in Tokyo will take mainland residents on Princesss Diamond Cruise back to #HongKong. It’s a trap!!#WuhanVirus #WuhanCoronavirus #COVID19 #SOSHK Source: iCableNews pic.twitter.com/A0aJH5eBPe,-1,-0.7955
The girl who did not wear a mask was treated like what this vedio shows. #WuhanCoronavirus #WuhanVirus #???? #???? pic.twitter.com/79rzzAHhCB,1,0.5362
"#ccp needs to maintain its reputation at all cost.That’s why ppl infected with #WuhanVirus don’t die, they just disappear. #CCP_is_terrorist pic.twitter.com/DCf6rejjDI",-1,-0.8402
Words of motivation#lfl #WuhanVirus pic.twitter.com/AFokkOcVe2,0,0.0
Suicide by hanging#WuhanVirus pic.twitter.com/vJXuxgZ99z,-1,-0.6705
#VirusKills #Chinese #FilmDirector and #Family in Wuhan https://t.co/Ry70531Via? #2019_nCov #2019nCoV #COVID19 #coronaVirus #China #Wuhan #Globalhealth #CoronaVirusOutbreak #Epidemic #PublicHealth #Pandemic #WuhanVirus,0,0.0
"Breaking News:Coronavirus is spreading Quicker than expected. (75,199 cases 2,012 Deaths) Condition is getting worse day by day. #Pakistan#Asia #China #WuhanVirus#India #coronavirus #caronavirusoutbreak #Turkey              (LATEST UPDATE) pic.twitter.com/rkxKMND2TI",-1,-0.4767
"Erste Passagiere verlassen ""Diamond Princess""#news #ausland #newsflash #China #asia #coronavirus #wuhanvirus #breakingnews #diamondprincess https://t.co/nOedo3KGGw",1,0.34
"75.199 mit dem #Coronavirus Infizierte sind laut Johns Hopkins #CSSE derzeit registriert. Das entspricht einem Anstieg um 1,03% oder 1.864 Fälle gegenüber dem Vortag. https://t.co/9YckHj43Ro#Corona #China #WuhanVirus",0,0.0
Thank you so much. The fight of #WuhanVirus is the #HongKongProtests 2.0. The HKers are still struggling freedom and #5DemandsNot1Less pic.twitter.com/snnM4Rf7zS,1,0.2585
Police ?? officer of evil #CCP in China put the pistol in the mouth of old lady simply because she has no mask weared or she could not find one in the city because of isolation. #WuhanVirus #WuhanCoronavirus #martiallaw pic.twitter.com/yKZ8WI19UB,-1,-0.8645
"Nearly 300 villager of Gumba, Sindhupalchok,suddenly became sick due to #flu like illness.First they feared & suspected of #Coronavirus,later confirmed #H3flu. It shows""corona phobia""not only in city but also in remote area.#infection  #Kathmandu #COVID_19 #ChinaVirus #WuhanVirus pic.twitter.com/h25IkXVeki",-1,-0.4497
"#WuhanVirus #WuhanCoronavirus X-Ray indicated both lungs are infected, yet hospital rejected him as an intake patience. WELCOME TO THE GREATNESS OF #CHINAZICCP https://t.co/BXLDv4oY4B",-1,-0.4151
#outbreak2020 - #COVID19 - #WuhanVirusDay28 - 18 Feb 2020?? new cases: 1.89k ? (0.70 : below the avg)?? new deaths: 139.00 ?? (1.94 : above the avg)?? confirmed cases: 75.15k?? deaths toll: 2.01k?? recovered: 14.35k?? pic.twitter.com/Afqgt3nn3S,0,0.0
Also when they have “recovered” patients walking outta the hospital #wuhanvirus #coronaviruschina https://t.co/sXFOfqNmWO,0,0.0
"#ccp #police pointing pistol in old man’s mouth like thugs, for not wearing mask in public #wuhan #curfew #covid #COVID2019 #wuhanlockdown #wuhanchina #coronavirus #coronavirusoutbreak #19covid #wuhanvirus #???? #???? #???? #wuhancoronavirus pic.twitter.com/b0JMSugR8D",1,0.5362
We are getting closer to unveil the secret of monster...#WuhanCoronavirus#WuhanVirus #ChinaCoronaVirus #ChinaPneumonia #COVID19 #CCP #???? #?????? #????? pic.twitter.com/2UuKMi465t,0,0.0
"Il semble que l'impact de #COVID?19 sur les marchés mondiaux de l'énergie devienne absolument désastreux. À la veille de l'année, les pays de l'OPEP ont prédit une certaine baisse des prix du pétrole, dont la consommation devrait diminuer de 4 millions de barils par jour. pic.twitter.com/ACk48uw6lN",0,0.0
"Un comité d’habitants de la municipalité Xianning, Hubei, demande à ses habitants de porter des masques même chez eux, et notamment, que les couples dorment dans des lits séparés. #COVID?19 pic.twitter.com/lHt0YI3uPq",0,0.0
Voilà comment on commande son plat dans les avions des compagnies chinoises qui d'ailleurs atterrissent toujours à Paris ! #coronavirus #CoronavirusFrance #COVID?19 https://t.co/hC0EELHLBE,0,0.0
"?????? ÉPIDÉMIE - En #Chine, ce chauffeur de taxi se protège du #coronavirus comme il le peut. (@Russian_Market) #COVID19 #COVID?19 pic.twitter.com/CGzKX0HaLB",0,0.0
?? nouveau point sur le #COVID?19 :-72 000 contaminés dans le monde- 1 900 morts dans le monde.  -500 personnes contaminées à bord du diamond princess. pic.twitter.com/4ol3CMZHjL,1,0.4479
Hier finden Sie Ansprechpartner zu #COVID?19 https://t.co/PS8YYQdYlu,0,0.0
"Avere la prova certa che un paese abbia preparato in laboratorio militare il #COVID?19 per utilizzarlo come arma biologica si meriterebbe la Bomba Atomica, cosi' ciao anche al virus?? pic.twitter.com/yLbFmir7mt",0,0.0
"Quarantena per il #coronavirusoutbreak #COVID?19 . Dopo i palazzi e gli appartamenti, ora sigillati perfino dentro i camion. Come si può sopravvivere per 14 giorni così?! https://t.co/9k267fwAJB",0,0.0
"Nessuno entra, nessuno esce. SiamoAlle miaure estreme. Per mille morti? #COVID?19 #coronavirus #CoronavirusOutbreak https://t.co/My5g2bmXOd",0,0.0
"Coronavirus, l’esperto: ''Se non si ferma epidemia, a rischio due terzi popolazione mondiale'' - https://t.co/1NU1PNGvMxMa si’ un po’ di panico anche per oggi...#COVID?19 vorrà dire che staremo più larghi, nel caso... https://t.co/Q7xx8mcgHF",-1,-0.4588
"#COVID?19 and various other trending hashes have claims that are quite concerning. Numbers-wise, it is being claimed by governments that this is less deadly than the annual flu. But the actions speak louder. Things aren't adding up.",-1,-0.3818
"EURUSD has been moving lower partly because of concerns about #COVID?19. In reality, data had already been weak for some time and could get worse as the impact of the virus begins to show, starting with PMI data this Friday. Source: #Bloomberg, Millennium Global, Feb 2020. pic.twitter.com/92s2UHVANo",-1,-0.802
"#CoronavirusOutbreak,#COVID?19,#Coronavirustruth,when everyone is fearing and avoiding to contact with each other,for the delivering guys still busy travelling around every corner of the cities,a simple ""Hi""or""Tks"",it's enough to warm their hearts… pic.twitter.com/ZYeRZE8hc0",-1,-0.6369
Leaked footage :Overcrowded Hubei Provincial People's Hospital. #coronavirus #Coronavirius#CoronavirusOutbreak #COVID?19#WuhanCoronavirus #corona pic.twitter.com/MwUQFIrfsI,-1,-0.3182
So...@zerohedge was right? https://t.co/5cp7ils594,0,0.0
"“I know when I speak up, I am in danger but I can not tolerate any longer! All the residents in my community are now in hospitals. And no beds and medicines are available. All the news on CCTV are fake! All Fake! ...I want to speak up for Wuhan people” https://t.co/g9GtnXvUdw",-1,-0.9105
"This is really a bombshell. Naval University of Engineering in #Wuhan, one of the five comprehensive military universities of PLA (official info: https://t.co/Z05Fx1yo4k) issued a lockdown notice on Jan. 2, 18 days BEFORE the gov. admitted there was an epidemic, 21 days BEFORE.. https://t.co/ZmiwDXQ7LE",1,0.34
"W ???? nie ma #koronawirus - zapewnia @MZ_GOV_PL. Wczoraj dwie osoby, z podejrzeniem zachorowania zglosily sie do przychodni w podwarszawskich Markach. Trafily do szpitala zakaznego w Warszawie. #coronaviruswuhan #COVID?19",0,0.0
11 marathons held throughout Japan today. I get the feeling that the meaning of #CoronavirusOutbreak  got lost in translation. Japan isn't taking the pandemic seriously at all. #Coronavirus is ignored. Therefore it doesn't exist.Problem solved. It beggar's belief.#COVID?19 https://t.co/Ll4hM34ZZu,-1,-0.6822
"#WuhanLockDown #coronaviruschina #COVID?19 Over 25,000 killed they have started shooting down all the people with the virus in China ( video shared by a reliable source in China ) pic.twitter.com/6llFWcRfS2",-1,-0.4767
"?? DOOR TO DOOR PET CONFISCATION ??Peng'an County, Nanchong City, Sichuan ProvinceSome members of the public in mainland have speculated this to be rabies control, however many others say these ongoing atrocities against dogs & cats are out of baseless fear for #COVID?19 pic.twitter.com/2zcUPmQvMq",-1,-0.6322
"Jeder, der mehr als 4 Tage Erkältungssymptome, über 37,5 Fieber, Abgeschlagenheit und Atemprobleme hat, soll zu Hause bleiben und beim Gesundheits-Center anrufen. Schwangere dürfen früher anrufen. Mal sehen wer sich an „zu Hause bleiben“ hält.?? #toll #newsevery #COVID?19 pic.twitter.com/hUnUfgRzGR",0,0.0
HOLY FUCKING SHIT BATMAN!DID EVERYONE HEAR THIS VM YET?!#COVID?19 #Coverup #COVID?19COVERUP https://t.co/M81kAMpsrv,-1,-0.8168
THE CITY OF WUHAN AND PEOPLE WHO WORK THERE...??#coronavirus #CoronavirusOutbreak #coronavirusjapan #coronavirusgermany #coronaviruschina #Coronavirusmexico #coronaviruswuhan #coronavirusthailand #COVID?19 #coronavirususa #coronaviruscanada #coronavirusfrance #COVID19 pic.twitter.com/uPug3JHE8j,0,0.0
"19-2-2020 22:20Hong Kong has 3 new #WuhanCoronavirus cases confirmed, including the couple who lives in Siu Sai Wan. There are total 65 #coronavirus cases now. pic.twitter.com/sKS3s3tYsV",0,0.0
More and more patients across #China who recovered from the novel #coronavirus pneumonia have donated their blood so that plasma can be extracted to treat others. pic.twitter.com/MGnWkJd5JM,1,0.6124
A suspected case of #coronavirus in Honduras. She has a fever & respiratory problems. The tourist flew from Los Angeles with a transfer in Honduras. She was recently on vacation in Taiwan. High possibility she infected many in Los Angeles airport. #covid19 #coronavirusoutbreak pic.twitter.com/3Cvls9ldAR,-1,-0.7783
"When I watch this, as a Chinese, I dunt know whether I should laugh or cry... Policemen threatening common citizens to confess in front of the camera. What they have done is playing Majiang. What else can we do, you force us to stay at home for 2+ weeks? #coronavirus #CCP pic.twitter.com/MGAX7wiLU0",1,0.25
"#GodMorningWednesdayDo you know that we used to live in Satlok before, there is no birth and death and we are never sad and do full devotion to GodAmerica china japan people must think#coronavirus#COVID2019-pic.twitter.com/znYVCQkck9",0,-0.1396
Pune-based Serum Institute of India says it expects to be ready with vaccine against novel #coronavirus (COVID-19) by early 2022,1,0.5859
To address the issue of contractors going in default of contract obligations on account of delays in input shipments from China on account of #CoronaVirus. #CoronavirusOutbreak (1/2) pic.twitter.com/aHtltpqEIw,0,0.0
"#Coronavirus: Die Veränderung der Anzahl der infizierten Menschen (unter Berücksichtigung der genesenen Menschen) ist zeitweise vollkommen unkorreliert zu der Zahl der neuen Todesfälle, wie die Erfahrung mit #SARS zeigt. pic.twitter.com/BmDen9mgk0",-1,-0.8316
#diamondprinces zeigt: #Coronavirus und #COVID19 eröffnen neue Geschäftsfelder.... pic.twitter.com/mGskpdEHMw,0,0.0
"Geht's jetzt los? Ruhe vor dem Sturm vorbei? Wann merkt Deutschland seine Fälle? Wer nicht sucht, der findet nicht.@jensspahn und @rki_de haben ""Kopf in den Sand stecken"" perfektioniert.#coronavirus#covid19 https://t.co/eIb36NHF6p",0,0.0
#coronavirus #covid19 Es ist einfach unglaublich. Inside the #diamondprinces Viruloge zieht fatales Fazit https://t.co/Hlx0CQNq59,0,0.0
Experten kritisieren die mangelhafte Isolierung auf der #DiamondPrincess in Japan. Doch auch auf dem Land breitet sich das Virus aus. Ein Experte sieht sogar die Olympischen Spiele in Gefahr. #coronavirus https://t.co/W4NY0DOJPw,-1,-0.8316
"Viele News um das neue  #Coronavirus sind #Fakenews, beklagt die WHO. Warum das ein grosses Problem ist, weiss SRF-Wissenschaftsredaktorin Katrin Zöfel @sciencezoe. https://t.co/zrbzPHV3Sz",-1,-0.8126
"#diamondprinces has 542 #coronavirus infected people onboard from 25 countries ,says Japan.  ????Japan: 247????U.S.: 77????China: 46????Canada: 45????Belgium: 43????Australia: 37????UK: 8 pic.twitter.com/NITbfxf8C7",-1,-0.6322
The rabbit hole goes even deeper #coronavirus in a Dean Koontz novel. BY THE WAY THIS BOOK WAS WRITTEN IN 1981#Coronavirustruth pic.twitter.com/nR6BGX9Du1,1,0.3182
"19 February, #Coronavirus News! - 20 new cases in South Korea (51 total)- 10 new cases in Japan (84 total)- 79 new cases on Diamond Princess (621 total)- 3 new cases in Singapore (84 total)- First 2 presumptive cases in Iran (2 total)- 1 new case in Hong Kong (63 total) pic.twitter.com/c4yVflHevI",1,0.4003
"Corona Virus death toll passes through the grim threshold, when the Chinese National Health Commission Announces 2,006 people have died. #coronavirus #COVID19 pic.twitter.com/h9FGXhf3Z1",-1,-0.9042
"Quarantines of cruise ships like #DiamondPrincess had opposite effect. They became active breeding grounds for #coronavirus Infected passengers have now been released from the #covid19 ""incubation ship"" All headed back to: ????????????????????????Thanks Japanese authorities ?? pic.twitter.com/IdzOa3O2hK",1,0.4515
"While Hong Kong Government is doing nothing to alleviate medical supply shortage, HK billionaire Li Ka-shing flew a private jet to New Zealand bring back 5,115 protective coveralls for frontline medics fighting against #COVID19 outbreak.#coronavirus #WuhanCoronavirus pic.twitter.com/iS9zCr8XFa",-1,-0.5423
Japan reveals the nationalities of the 542 people from 25 countries confirmed with the #coronavirus onboard #DiamondPrincess:  ????Japan: 247????U.S.: 77????China: 46????Canada: 45????Belgium: 43????Australia: 37????UK: 8 24 are in critical condition pic.twitter.com/8SNur4y6NP,-1,-0.504
Thankyou! If someone tag a friend!  ???????Follow and subscribe the YouTube: https://t.co/6mpkgEsx2j?Like and Retweet some post?Comment: #Done and send a screenshot @cctip_io airdrop 3000000 VYA 500@coinkit_ mon 1 100 TZC#CherishTheDay #coronavirus,1,0.695
"¿Cuándo se debe usar una mascarilla o tapabocas? La Organización Panamericana de Salud, @opsoms, nos comparte las siguientes recomendaciones. #Coronavirus ???? pic.twitter.com/PxQTObOBim",0,0.0
"????? #Deathtoll #Coronavirus #COVID19 #Coronaviruschina #COVID19 #COVID2019 #Wuhan#China #CoronavirusOutbreak?Las imágenes que llegan desde #China hacen dudar de la veracidad de los datos, aumentan las sospechas de sobre la creación lab del Virus.pic.twitter.com/55LWdVqL1T",0,0.0
"Mientras medio mundo mira a China y al #coronavirus, América Latina vive su mayor epidemia de #dengueAño 2019: - 3 millones de casos- 1.538 fallecidos- Guatemala, Honduras y República Dominicana los más afectadosCausa: es virus lo transmite un mosquito#LaCafeteraTASAS pic.twitter.com/31DTqzRjt5",0,0.0
????? #Coronavirus Caso sospechoso en #Honduras ??????La paciente llegó recientemente al país procedente de Taiwán. Tiene fiebre y problemas respiratorios. Los enfermeros en el hospital de Tegucigalpa estaban nerviosos y no sabían donde llevar a la mujer. pic.twitter.com/kYSseJ6BuY,-1,-0.4871
"Income Inequality in #Singapore has fallen & income levels have surged. SG proves that if you embrace #FreeMarket #Capitalism, strong #RuleOfLaw & gov't Transparency, economic prosperity will follow. This is the SG Strategy.  The world should take note.  https://t.co/0BM1CgfQj6",1,0.4767
"#HongKong 7.5M people;60 diagnosed; rate: 0.000008 #Macau 700,000 people , 10 diagnosed; rate: 0.000014 #Singapore 5.6M people75 diagnosed; rate: 0.000013 #Wuhan 11M people, 60,000 diagnosed; rate: 0.005 Surely #HongKong Government's epidemic prevention isn’t that bad?! https://t.co/zLDFRWWQY3",1,0.4926
Oooooooooooooooooh my God it's going to be a looooooooong year #COVID19 #SARSCoV2 #deaths #coronavirus #outbreak #Wuhan #coverup #China #pandemic #USA #Australia #UK #Japan #Singapore #California #Texas #Georgia #NYC #Florida #Hawaii #Chicago #HongKong #2019nCoV #CDC #US #NYC https://t.co/ByQYhUgXVF,1,0.2732
